,result,eval,temperature,base_model,id,eval_len,res_len
198," 1. Er der forskel på GDPR og dataetik?
    2. Ja, det er forskellige ting
    Dataetik handler om etiske dilemmaer, moralske spørgsmål og praksis vedrørende data, mens GDPR er en bestemt lov som fokuserer på databeskyttelse og regler for databehandling. De to begreber har forskelligt udtryk, men de afspejler hver deres vigtighed i forbindelse med datahantering.

2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data
    Dataetik handler om at tilgive etisk responsibel handling af persondata, således vi sikrer at de personlige rettigheder er respekterede og at data ikke bliver misbrugt. Det inkluderer både overvejelser om hvorfor vi samler data, hvordan denne information bruges og hvordan den kan blive delt eller beskyttet.

3. Hvad er GDPR?
    2. En EU-forordning om databeskyttelse
    GDPR (General Data Protection Regulation) er en forordning vedtaget af EU, som har til formål at standardisere de lovgivningsrammer i hele unionen og give borgere stærkere rettigheder til kontrol over deres persondata. Det omfatter regler om hvordan data må indsamles, bruges og deles samt regler for hvad der skal ske med data, når de ikke længere er relevant.

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej
    GDPR inkluderer bestemmelser om hvordan data skal behandles i forbindelse med arbejdsmarkedet, men det gør ikke nødvendigvis krav på personlige oplysninger. Der er dog regler der beskriver hvad der må indgå i arbejdsforhold og hvordan disse oplysninger kan bruges. Det er vigtigt at overveje arbejdsgiverens behov for at samle data og omfattende rettigheder til persondata, således vi sikrer at deres brug er respektfuld og relevante.

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
    1. Datatilsynet
    Datatilsynet er en del af Justitsministeriet og har til opgave at sikre, at virksomheder og offentlige institutioner overholder dataloven (GDPR) og den danske databeskyttelselov. De varetager tilsyn med databehandlingen og kan undersøge og afgøre om der er overtrædelse af loven.

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    Det afhænger af det konkrete arbejdskontrakt og de aftalte regler i forhold til persondata. I daglig tale vil det oftest være, at databeskyttelsen fortsætter i op til fem år efter du har forladt arbejdspladsen. Dette er en følge af GDPR-reglerne, som kræver at persondata bliver slettet, når de ikke længere er relevant eller når der ikke er andre legitime grunde til at beholde dem.

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
    1. Ja, hvis det er en firmatelefon
    Hvis du bruger en firmane telefon og denne har et GPS-system til at finde den, kan dette være nødvendigt for at lokalisere den i tilfælde af stjålelse eller tab. Derfor kan arbejdsgiveren overvåge din mobiltelefon, men det skal foregå på en relevant og respektfuld måde.","['datahantering', 'responsibel', 'Protection', 'databeskyttelselov', 'firmane', 'stjålelse']",0.5,neural-chat:7b,ef13ee1c-0c6a-411c-81b8-e9e0617f3611,6,2980
199," 1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",[],0.5,neural-chat:7b,ef13ee1c-0c6a-411c-81b8-e9e0617f3611,0,721
200," 1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
   2. Ja, det er forskellige ting
   3. Det kommer an på konteksten

2. Hvad er dataetik?
   1. Love og regler om datahåndtering
   2. Etiske dilemmaer ved data
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   1. En dansk lov om databeskyttelse
   2. En EU-forordning om databeskyttelse
   3. En international aftale om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   1. Ja
   2. Ja, hvis jeg arbejder med fortrolige oplysninger
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
   2. Finanstilsynet
   3. Konkurrence- og Forbrugerstyrelsen

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
   3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   1. Ja, hvis det er en firmatelefon
   2. Nej, det er ikke lovligt
   3. Kun hvis det er et sagligt formål",[],0.5,neural-chat:7b,ef13ee1c-0c6a-411c-81b8-e9e0617f3611,0,1291
201," 1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
   2. Ja, det er forskellige ting
   3. Det kommer an på konteksten

2. Hvad er dataetik?
   1. Love og regler om datahåndtering
   2. Etiske dilemmaer ved data
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   1. En dansk lov om databeskyttelse
   2. En EU-forordning om databeskyttelse
   3. En international aftale om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   1. Ja
   2. Ja, hvis jeg arbejder med fortrolige oplysninger
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
   2. Finanstilsynet
   3. Konkurrence- og Forbrugerstyrelsen

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
   3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   1. Ja, hvis det er en firmatelefon
   2. Nej, det er ikke lovligt
   3. Kun hvis det er et sagligt formål",[],0.5,neural-chat:7b,ef13ee1c-0c6a-411c-81b8-e9e0617f3611,0,1291
202," 1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",[],0.5,neural-chat:7b,ef13ee1c-0c6a-411c-81b8-e9e0617f3611,0,711
203," 1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
   2. Ja, det er forskellige ting
   3. Det kommer an på konteksten

2. Hvad er dataetik?
   1. Love og regler om datahåndtering
   2. Etiske dilemmaer ved data
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   1. En dansk lov om databeskyttelse
   2. En EU-forordning om databeskyttelse
   3. En international aftale om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   1. Ja
   2. Ja, hvis jeg arbejder med fortrolige oplysninger
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
   2. Finanstilsynet
   3. Konkurrence- og Forbrugerstyrelsen

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
   3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   1. Ja, hvis det er en firmatelefon
   2. Nej, det er ikke lovligt
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,1291
204," 1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
   2. Ja, det er forskellige ting
   3. Det kommer an på konteksten

2. Hvad er dataetik?
   1. Love og regler om datahåndtering
   2. Etiske dilemmaer ved data
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   1. En dansk lov om databeskyttelse
   2. En EU-forordning om databeskyttelse
   3. En international aftale om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   1. Ja
   2. Ja, hvis jeg arbejder med fortrolige oplysninger
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
   2. Finanstilsynet
   3. Konkurrence- og Forbrugerstyrelsen

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
   3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   1. Ja, hvis det er en firmatelefon
   2. Nej, det er ikke lovligt
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,1291
205," 1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   2. Ja, hvis det er en firmatelefon
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,749
206," 1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,711
207," 1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   2. Ja, hvis det er en firmatelefon
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,749
208," 1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,711
209," 1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   2. Ja, hvis det er en firmatelefon
   3. Kun hvis det er et sagligt formål",[],0.0,neural-chat:7b,6f11cfe9-80e1-4a84-b593-612f44f6bc14,0,749
210,"1. Er der forskel på GDPR og dataetik?
    2. Ja, det er forskellige ting 

2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
    2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
    1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
    3. Kun hvis det er et sagligt formål",[],1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,0,701
211,"1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

GDPR (General Data Protection Regulation) er en EU-forordning som beskytter personoplysninger og privatlivet for borgere i Europa. Dataetik er en discipline der fokuserer på at handle etisk med data, herunder hvordan vi indsamler, behandler og deler information. Selvom GDPR og dataetik har et fælleshensyntema omkring opbevaring og brugen af personoplysninger, er de ikke det samme koncept.

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

Dataetik er en række principper og metoder der skal følges for at sikre, at datahåndtering er etisk og pårørende. Dette omfatter blandt andet at respekte borgernes retigheder og privatliv, at oplyse brugerne om formålet med datainsamlingen og at behandle informationen i en ansvarsfuld og åben manner.

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

GDPR (General Data Protectio","['Protection', 'discipline', 'fælleshensyntema', 'respekte', 'retigheder', 'datainsamlingen', 'manner', 'Protectio']",1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,8,939
212,"1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   2. Nej, det er ikke lovligt",[],1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,0,684
213,"1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
   2. Ja, det er forskellige ting
   3. Det kommer an på konteksten

2. Hvad er dataetik?
   1. Love og regler om datahåndtering
   2. Etiske dilemmaer ved data
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   1. En dansk lov om databeskyttelse
   2. En EU-forordning om databeskyttelse
   3. En international aftale om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   1. Ja
   2. Ja, hvis jeg arbejder med fortrolige oplysninger
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheder overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
   2. Finanstilsynet
   3. Konkurrence- og Forbrugerstyrelsen

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
   3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver

7. Må din arbejdsgiver overvåke din mobiltelefon via en GPS?
   1. Ja, hvis det er en firmatelefon
   2. Nej, det er ikke lovligt
   3. Kun hvis det er et sagligt formål",['overvåke'],1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,1,1289
214,"1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
   2. Ja, det er forskellige ting
   3. Det kommer an på konteksten

GDPR (General Data Protection Regulation) er en EU-forordning som beskytter personoplysninger og privatlivet for mennesker i Europa. Dataetik er en etisk disciplin, der fokuserer på at behandle og bruge data på en ansvarsfuld og etisk korrekt måde. Derfor er der en forskel mellem de to begreber, selvom GDPR også omhandler dataetiske spørgsmål.

2. Hvad er dataetik?
   1. Love og regler om datahåndtering
   2. Etiske dilemmaer ved data
   3. God praksis, når man indsamler, bruger og deler data

Dataetik handler ikke kun om love og regler, men også om at tænke over de etiske spørgsmål, som opstår ved at arbejde med personoplysninger. Dette kan fx være hvordan vi behandler dataene, hvor langt vi skal gå med indsamling af information, og hvordan vi beskytter privatlivet for de enkelte individ. Derfor er svaret 3 det mest passende.

3. Hvad er GDPR?
   1. En dansk lov om databeskyttelse
   2. En EU-forordning om databeskyttelse
   3. En international aftale om databeskyttelse

GDPR er en EU-forordning, der gælder for alle medlemslande i Europa. Den er ikke en dansk lov eller en international aftale, men en fælles regelbase for hele unionen.

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   1. Ja
   2. Ja, hvis jeg arbejder med fortrolige oplysninger
   3. Nej

GDPR kræver ikke automatisk, at du udleverer oplysninger om dig selv til din arbejdsgiver. Du har dog pligt til at udlevere oplysninger, hvis det er nødvendigt for at opfylde en overenskrevne aftale eller på grund af lovlige forpligtelser. Dette kan fx være i tilfælde af arbejdsskade eller retssager.

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
   2. Finanstilsynet
   3. Konkurrence- og Forbrugerstyrelsen

Datatilsynet er myndigheden, der tilsigner og tager stilling til overholdelsen af GDPR i Danmark, herunder finansielle virksomheder. Finanstilsynet er således ikke den rette myndighed her. Konkurrence- og Forbrugerstyrelsen er en anden myndighed, men de er mest ansvarlige for konkurrencen og forbrugerbeskyttelsen.

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   1. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
   3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver

GDPR har regler for behandlingen af personoplysninger, herunder situationen hvor du forlader din arbejdsplads. Ifølge GDPR skal alle oplysninger slettes automatisk, når de no longer er nødvendige for overenskrevne formål. Der er dog undtagelser til dette, fx hvis du har givet samtykke til længere bevaring af dataene.

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   1. Ja, hvis det er en firmatelefon
   2. Nej, det er ikke lovligt
   3. Kun hvis det er et sagligt formål

GDPR forbyder normalt overvåning af personer uden deres samtykke. Der er dog undtagelser til dette, fx hvis det er en firmatelefon og der er en lovlig grund for overvågningen.","['Protection', 'overenskrevne', 'no', 'overenskrevne']",1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,4,3263
215,"1. Er der forskel på GDPR og dataetik?
    2. Ja, det er forskellige ting

2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
    2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheder overholdelse af persondatareglerne i Danmark?
    1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
    3. Kun hvis det er et sagligt formål",[],1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,0,699
216,"1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data
3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse
4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej
5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",[],1.0,orca2:13b,0af6aca3-64f1-49b1-99ea-16790a9885a6,0,700
217,"1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data
3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse
4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej
5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Må din arbejdsgiver overvåke din mobiltelefon via en GPS?
   2. Nej, det er ikke lovligt",['overvåke'],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,1,688
218,"1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåke din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",['overvåke'],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,1,693
219,"1. Er der forskel på GDPR og dataetik?
    2. Ja, det er forskellige ting 

2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
    2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
    1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåke din mobiltelefon via en GPS?
    3. Kun hvis det er et sagligt formål",['overvåke'],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,1,701
220,"1. Er der forskel på GDPR og dataetik?
    2. Ja, det er forskellige ting 

2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
    2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
    1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
    2. Nej, det er ikke lovligt",[],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,0,692
221,"1. Er der forskel på GDPR og dataetik?
   1. Nej, det er to begreber for det samme
2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data
3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse
4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej
5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet
6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
   2. Nej, det er ikke lovligt",[],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,0,688
222,"1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting 

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåke din mobiltelefon via en GPS?
   2. Nej, det er ikke lovligt",['overvåke'],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,1,685
223,"1. Er der forskel på GDPR og dataetik?
   2. Ja, det er forskellige ting 

2. Hvad er dataetik?
   3. God praksis, når man indsamler, bruger og deler data

3. Hvad er GDPR?
   2. En EU-forordning om databeskyttelse

4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
   3. Nej

5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
   1. Datatilsynet

6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
   2. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen

7. Må din arbejdsgiver overvåke din mobiltelefon via en GPS?
   3. Kun hvis det er et sagligt formål",['overvåke'],0.5,orca2:13b,e5bba64d-c53d-4a95-b158-19ba7763f82f,1,694
